"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
3727201,"       (2013 GL137)","2013 GL137",,,N,N,0,8.5,,,,,,,,,,,,,,,,,,,7,2459800.5,59800,2022-08-09.0000000,J2000,.200743957310844,39.22286638927227,31.34911297321526,10.45890328795438,44.528414961957,236.0250502045428,330.7604443729194,47.09661980532928,.004012315551453986,2467087.951660297449,2042-07-22.4516603,89723.75063310834,245.6502412953,30.3444,11809.130148,26.1939,5.423,.00012995,.004866,.004359,.00067898,.00031558,.035578,.021894,.0058429,7.4666E-7,4.6728,16.697,TNO,"Otto Matic",2224,2013-04-04,2019-05-07,43,,,3,.27528,,,,,,,,,
3727236,"       (2013 GO137)","2013 GO137",,,N,N,0,7.3,,,,,,,,,,,,,,,,,,,5,2459800.5,59800,2022-08-09.0000000,J2000,.09436925435819045,41.33088022957259,37.43051588034015,29.32484250088848,35.42990679946212,292.0819579960596,266.9060264596264,45.23124457880503,.003709301131273768,2484897.942953736474,2091-04-26.4429537,97053.32278492488,265.717516180493,36.5312,14216.847104,32.9599,5.018,.0014189,.011008,.050343,.0015975,.00016689,.3814,.55795,.012047,1.4819E-6,141.28,38.774,TNO,"Otto Matic",808,2013-02-08,2015-04-27,34,,,5,.26957,,,,,,,,,
3727251,"       (2013 GZ137)","2013 GZ137",,,N,N,0,7.7,,,,,,,,,,,,,,,,,,,6,2459800.5,59800,2022-08-09.0000000,J2000,.04572681091612188,41.33159544864595,39.44163339870407,21.16707375760344,212.1852653303741,285.2748416018791,87.20183077431103,43.22155749858783,.003709204850762015,2436290.924691319928,1958-03-28.4246913,97055.84201585468,265.724413458877,38.5192,14990.517064,34.4422,5.377,.00076431,.0095597,.024011,.00094906,.00028074,.10895,.13818,.0099969,1.2869E-6,29.94,33.673,TNO,"Otto Matic",1544,2013-03-07,2017-05-29,30,,,4,.22218,,,,,,,,,
54144281,"       (2013 GN158)","2013 GN158",,,N,N,0,8.22,,,,,,,,,,,,,,,,,.34472,,1,2459800.5,59800,2022-08-09.0000000,J2000,.202448910347655,39.22266390165628,31.28207833383366,10.80558964077974,205.470558811578,280.6109542330404,81.55854194681119,47.16324946947889,.004012346621956791,2439473.606630295140,1966-12-14.1066303,89723.05583719253,245.648339047755,30.3162,11798.155554,26.0967,5.415,.00077659,.018373,.017117,.00079159,.0009745,.048672,.13685,.022093,2.8193E-6,19.911,63.045,TNO,"Otto Matic",1541,2013-03-07,2017-05-26,20,,,4,.20407,,,,,,,,,
3756030,"       (2013 HW156)","2013 HW156",,,N,N,0,7.50,,,,,,,,,,,,,,,,,,,7,2459800.5,59800,2022-08-09.0000000,J2000,.2402897146291696,39.45838702564237,29.97694246752344,9.925195706578037,126.0956215705421,34.77174311039737,50.83825114766982,48.9398315837613,.003976445930383241,2447015.653421495124,1987-08-08.1534215,90533.10576897596,247.866134891105,28.9922,11282.894474,24.5757,5.398,5.8518E-5,.0048137,.0014194,1.6161E-5,.00054199,.013807,.016958,.0059704,7.2766E-7,1.9307,16.567,TNO,"Otto Matic",7389,2001-04-16,2021-07-09,31,,,3,.60704,,,,,,,,,
3727191,"       (2013 JU64)","2013 JU64",,,N,N,0,8.7,,,,,,,,,,,,,,,,,,,5,2459800.5,59800,2022-08-09.0000000,J2000,.06996785926041814,40.1732944812192,37.36245506692993,26.62510213300174,74.81334669104486,170.809297286893,4.507286689522042,42.98413389550848,.003870774768832857,2458636.059556238115,2019-06-01.5595562,93004.63640992207,254.63281700184,36.3516,14146.952172,32.0142,5.085,.00016968,.0088163,.0042169,.0016725,.0012226,.56401,.48804,.0094332,1.2742E-6,126.17,30.616,TNO,"Otto Matic",1498,2013-04-19,2017-05-26,22,,,5,.31952,,,,,,,,,
3727199,"       (2013 JZ64)","2013 JZ64",,,N,N,0,9.1,,,,,,,,,,,,,,,,,,,5,2459800.5,59800,2022-08-09.0000000,J2000,.2329642762147978,39.45124340744005,30.26051304125196,10.11969038262587,117.203964084671,131.160483805782,5.721082616778445,48.64197377362813,.003977526029321094,2458362.147975499245,2018-08-31.6479755,90508.5214643955,247.798826733458,29.2561,11385.596437,24.9554,5.404,.00013899,.0080286,.001215,.00037934,.0037102,.055257,.033457,.0098989,1.2142E-6,8.3111,27.629,TNO,"Otto Matic",1395,2013-04-09,2017-02-02,33,,,4,.19178,,,,,,,,,
3727194,"       (2013 JA65)","2013 JA65",,,N,N,0,9.0,,,,,,,,,,,,,,,,,,,4,2459800.5,59800,2022-08-09.0000000,J2000,.1476166676951715,39.51585651534351,33.68265745542796,10.2282020759913,177.2855588439139,46.74496378005475,23.11563591274579,45.34905557525905,.00396777442872196,2453974.655731884322,2006-08-27.1557319,90730.96428920678,248.407841996459,32.6835,12719.437695,28.287,5.496,.00029442,.0089039,.0066067,.00060635,.0061876,.3382,.24202,.010218,1.3411E-6,61.897,30.666,TNO,"Otto Matic",731,2013-04-19,2015-04-20,31,,,5,.25311,,,,,,,,,
3727195,"       (2013 JB65)","2013 JB65",,,N,N,0,8.4,,,,,,,,,,,,,,,,,,,6,2459800.5,59800,2022-08-09.0000000,J2000,.1887228863611969,39.42487942067399,31.98450238196224,24.91307947254957,72.48091318829074,167.3343960303833,11.30252612916451,46.86525645938574,.003981516439974655,2456961.750920456714,2014-10-31.2509205,90417.81075812703,247.550474354899,30.9767,12055.202339,26.6252,5.035,.00012784,.0075385,.0011042,.0007405,.00045683,.099648,.066477,.0089612,1.142E-6,16.773,25.933,TNO,"Otto Matic",1508,2013-04-09,2017-05-26,32,,,4,.1439,,,,,,,,,
3727207,"       (2013 JC65)","2013 JC65",,,N,N,0,9.3,,,,,,,,,,,,,,,,,,,5,2459800.5,59800,2022-08-09.0000000,J2000,.2931589579927203,39.37411735686842,27.8312421406458,16.41058202914381,87.19326638127124,127.88268845356,24.5993766983248,50.91699257309105,.003989218521916627,2453634.034923399989,2005-09-20.5349234,90243.23887552726,247.072522588713,26.8514,10449.759338,22.5256,5.178,.00015376,.0076064,.002315,.00056122,.0010983,.044643,.021113,.0098363,1.156E-6,5.5709,26.15,TNO,"Otto Matic",1123,2013-04-09,2016-05-06,33,,,4,.18124,,,,,,,,,
3727205,"       (2013 JD65)","2013 JD65",,,N,N,0,8.2,,,,,,,,,,,,,,,,,,,5,2459800.5,59800,2022-08-09.0000000,J2000,.0936431970149294,39.38011119101041,35.6924316802808,13.03259056075357,198.1691227364536,50.18601095933517,5.032449860953152,43.06779070174003,.003988307790448377,2458538.699224993267,2019-02-24.1992250,90263.84595044701,247.128941685002,34.6948,13502.175316,30.397,5.469,.00012335,.007027,.0018156,.00067419,.0026202,.14423,.11836,.007685,1.0675E-6,29.783,24.16,TNO,"Otto Matic",2249,2013-04-09,2019-06-06,27,,,4,.14111,,,,,,,,,
3727209,"       (2013 JE65)","2013 JE65",,,N,N,0,9.3,,,,,,,,,,,,,,,,,,,5,2459800.5,59800,2022-08-09.0000000,J2000,.2757687868095557,39.30759947212042,28.46779045329783,8.041182980567957,113.9031576113814,66.35288319696463,47.70878627627133,50.14740849094299,.00399934887624795,2447871.361594592852,1989-12-10.8615946,90014.65266959644,246.446687664877,27.4812,10694.858604,23.048,5.364,.00038228,.01008,.0091054,.00054799,.005374,.051207,.018981,.01286,1.5384E-6,4.0718,34.626,TNO,"Otto Matic",1123,2013-04-09,2016-05-06,27,,,4,.22062,,,,,,,,,
3727206,"       (2013 JF65)","2013 JF65",,,N,N,0,9.2,,,,,,,,,,,,,,,,,,,5,2459800.5,59800,2022-08-09.0000000,J2000,.175561886980567,39.40260402065313,32.48500850683919,8.308962021392965,112.7262442185004,120.1448517692337,17.45621265683543,46.32019953446707,.003984893211908903,2455419.902646809376,2010-08-11.4026468,90341.19130824773,247.340701733738,31.4828,12252.161276,27.1174,5.493,.00013393,.0067528,.0018028,.00049893,.004483,.1269,.086152,.0079383,1.0244E-6,21.829,23.224,TNO,"Otto Matic",1123,2013-04-09,2016-05-06,30,,,4,.23578,,,,,,,,,
3727210,"       (2013 JG65)","2013 JG65",,,N,N,0,9.0,,,,,,,,,,,,,,,,,,,5,2459800.5,59800,2022-08-09.0000000,J2000,.2505108764433608,39.42642981766352,29.54968032900798,15.93611435377774,85.25510757372642,175.2558928180588,359.8188318841167,49.30317930631906,.003981281589756997,2459846.004974164464,2022-09-23.5049742,90423.14437798235,247.565077010219,28.5346,11104.810282,24.2446,5.257,.00013713,.0062929,.002338,.00056196,.00098481,.060799,.03433,.0078693,9.5318E-7,8.6262,21.649,TNO,"Otto Matic",1123,2013-04-09,2016-05-06,31,,,4,.16987,,,,,,,,,
3727204,"       (2013 JH65)","2013 JH65",,,N,N,0,9.4,,,,,,,,,,,,,,,,,,,6,2459800.5,59800,2022-08-09.0000000,J2000,.2885500052786548,39.35752837060376,28.00091335151124,7.549286086962054,160.7362352636269,117.9766013085598,352.0274773036783,50.71414338969628,.003991740938853321,2461797.754535914815,2028-01-27.2545359,90186.21336268746,246.916395243497,26.9914,10504.243138,22.8168,5.353,.00016586,.0070909,.0041911,.00011054,.0049373,.051731,.024406,.0091369,1.0788E-6,6.117,24.373,TNO,"Otto Matic",1507,2013-04-10,2017-05-26,26,,,4,.32917,,,,,,,,,
3727261,"       (2013 JS65)","2013 JS65",,,N,N,0,8.4,,,,,,,,,,,,,,,,,,,6,2459800.5,59800,2022-08-09.0000000,J2000,.02127817625254028,40.58608573002801,39.72248784446376,13.74914676122783,201.7331804029926,45.07306995032244,8.423663586893163,41.44968361559226,.00381187210883161,2457590.650522789935,2016-07-21.1505228,94441.78338667947,258.56751098338,38.724,15070.21908,34.3703,5.553,.00015522,.0099077,.0045904,.0013352,.0048947,3.9047,3.7386,.010119,1.3958E-6,981.3,34.582,TNO,"Otto Matic",1145,2013-04-10,2016-05-29,24,,,5,.19064,,,,,,,,,
54049815,"       (2013 MR18)","2013 MR18",,,N,N,0,7.89,,,,,,,,,,,,,,,,,.38815,,"JPL 5",2459800.5,59800,2022-08-09.0000000,J2000,.341938173304904,39.4595910928284,25.96685059518819,31.11505973421179,168.4329363743743,116.6451579716689,343.8377643767802,52.95233159046861,.003976263926284698,2463865.178784620142,2033-09-24.6787846,90537.24970826402,247.877480378546,25.0683,9755.830311,21.4958,4.563,1.492E-5,.001172,.00024104,1.7033E-5,8.0799E-5,.0019724,.0014861,.0015728,1.7715E-7,.20441,4.0336,TNO,"Otto Matic",4067,2011-04-14,2022-06-02,128,,,2,.68485,,,,,,,,,
3755537,"       (2013 NK24)","2013 NK24",,,N,N,0,6.78,,,,,,,,,,,,,,,,,,,"JPL 7",2459800.5,59800,2022-08-09.0000000,J2000,.1482498719660858,41.91726498567436,35.70303581837964,26.73055447503461,320.1054413834537,332.0127590268683,18.77861434038456,48.13149415296908,.003631739309189109,2454629.805536091071,2008-06-12.3055361,99126.05761352964,271.392354862504,34.7094,13507.857198,30.6721,5.138,3.0341E-5,.0018907,.00042505,.0001105,6.8852E-5,.010982,.008479,.002171,2.4571E-7,2.2021,6.7066,TNO,"Otto Matic",3990,2011-08-01,2022-07-04,95,,,3,.63442,,,,,,,,,
3756034,"       (2013 PW74)","2013 PW74",,,N,N,0,7.29,,,,,,,,,,,,,,,,,,,"JPL 5",2459800.5,59800,2022-08-09.0000000,J2000,.1218093053113974,38.36947992078849,33.69572022647764,25.71738061192622,353.5280853972187,294.5364187080312,54.98093318133328,43.04323961509935,.004146915681368451,2446542.228695291438,1986-04-21.7286953,86811.50707197469,237.67695296913,32.7633,12750.493461,28.9965,4.992,7.8512E-5,.005487,.0021947,.00028274,.00017955,.035599,.038123,.0061553,8.8954E-7,6.4391,18.622,TNO,"Otto Matic",4364,2010-09-15,2022-08-27,147,,,3,.21251,,,,,,,,,
3756039,"       (2013 PX74)","2013 PX74",,,N,N,0,5.88,,,,,,,,,,,,,,,,,,,7,2459800.5,59800,2022-08-09.0000000,J2000,.1451081393635464,39.86012961892798,34.07610037513555,7.81835149609864,43.24493995330278,126.6428114209608,182.652195116416,45.64415886272041,.003916480909519363,2505082.938234927700,2146-08-01.4382349,91919.25310423119,251.661199464014,33.0899,12877.596383,28.6555,5.557,2.5572E-5,.0012835,.0021118,6.8071E-5,.00080626,.013238,.017578,.0014697,1.8916E-7,5.1791,4.4396,TNO,"Otto Matic",3645,2011-08-24,2021-08-16,67,,,3,.58415,,,,,,,,,
3678633,"       (2013 QP95)","2013 QP95",,,N,N,0,7.31,,,,,,,,,,,,,,,,,,,13,2459800.5,59800,2022-08-09.0000000,J2000,.1720706156525105,40.90495852246528,33.86641712626427,25.42322253098732,71.40372379499721,16.89510080396654,326.6081937196802,47.94349991866628,.00376738616829132,2468663.888245507214,2046-11-14.3882455,95556.96812553631,261.620720398457,32.8914,12800.346138,28.7897,5.116,.0001306,.0029532,.0035007,.0002267,.0004934,.025076,.011735,.0034614,4.08E-7,3.3926,10.349,TNO,"Otto Matic",1938,2013-08-09,2018-11-29,195,,,3,.25718,,,,,,,,,
54017362,"       (2013 QR99)","2013 QR99",,,N,N,0,7.3,,,,,,,,,,,,,,,,,.24706,,4,2459800.5,59800,2022-08-09.0000000,J2000,.04961546917047414,41.36670041859148,39.31427216928862,32.34789081652871,51.06525984167485,267.4684979710678,17.33238860996703,43.41912866789436,.003704484245990346,2455121.741106983452,2009-10-17.2411070,97179.51976436563,266.063024679988,38.4612,14967.945204,34.9979,4.884,.00019377,.0097152,.0041966,9.5173E-5,.0014404,.70943,.64053,.010197,1.305E-6,172.88,34.235,TNO,"Otto Matic",1899,2013-08-16,2018-10-28,28,,,5,.16445,,,,,,,,,
3703307,"       (2013 RD98)","2013 RD98",,,N,N,0,7.48,,,,,,,,,,,,,,,,,,,8,2459800.5,59800,2022-08-09.0000000,J2000,.2289803078586572,39.66110691906789,30.57949444672461,19.52843591881301,144.6717939626613,106.263565823304,134.127101403698,48.74271939141118,.003945997697185009,2425809.831049690816,1929-07-17.3310497,91231.68020519028,249.778727461164,29.6207,11527.487819,25.5571,5.197,.00024334,.0064759,.0066177,.00030265,.0022403,.086172,.14306,.0079587,9.6645E-7,28.875,22.344,TNO,"Otto Matic",1904,2013-09-12,2018-11-29,161,,,4,.234,,,,,,,,,
3841727,"       (2013 RB109)","2013 RB109",,,N,N,0,7.6,,,,,,,,,,,,,,,,,.26891,,5,2459800.5,59800,2022-08-09.0000000,J2000,.1144787796411136,40.54162032750488,35.90046510773876,23.08980553040794,175.792559874857,222.159826646874,343.6335881070972,45.182775547271,.003818145028848206,2464086.982511598039,2034-05-04.4825116,94286.62276576716,258.142704355283,34.9426,13598.611642,31.0885,5.230,.00012781,.0060501,.0034025,.0003875,.00018019,.078018,.060448,.0067427,8.5468E-7,15.579,21.106,TNO,"Otto Matic",1912,2013-09-02,2018-11-27,46,,,4,.16289,,,,,,,,,
3841728,"       (2013 RC109)","2013 RC109",,,N,N,0,8.27,,,,,,,,,,,,,,,,,.21785,,5,2459800.5,59800,2022-08-09.0000000,J2000,.2844170713196901,39.72267357632297,28.42486709275715,43.43035237917103,32.79164585107017,319.264773543723,26.40007787081502,51.02048005988878,.00393682732771186,2453094.572695294176,2004-03-30.0726953,91444.19351743252,250.360557200363,27.527,10712.68259,23.9013,3.978,.00012989,.0080103,.0013695,.00056334,.00019566,.016579,.013054,.010289,1.1908E-6,2.1141,27.661,TNO,"Otto Matic",2598,2013-09-09,2020-10-20,34,,,3,.17251,,,,,,,,,
3841791,"       (2013 RG109)","2013 RG109",,,N,N,0,7.21,,,,,,,,,,,,,,,,,.23124,,4,2459800.5,59800,2022-08-09.0000000,J2000,.09314973296309556,38.51098153452632,34.92369388843849,22.66048561840858,22.66828319988767,55.85004841687513,315.4604349114081,42.09826918061415,.004124081055168182,2470600.376261591948,2052-03-03.8762616,87292.1737434957,238.992946594102,33.9916,13228.510972,30.1574,5.134,.00044703,.0066347,.013454,.00061687,.00026794,.12317,.078399,.0072527,1.0657E-6,19.297,22.558,TNO,"Otto Matic",1173,2013-09-02,2016-11-18,47,,,4,.17116,,,,,,,,,
3841793,"       (2013 RL109)","2013 RL109",,,N,N,0,7.75,,,,,,,,,,,,,,,,,.24242,,5,2459800.5,59800,2022-08-09.0000000,J2000,.202834427993777,40.53705472122861,32.31474441429577,14.15050831077362,193.6491591025716,71.764032265767,61.85868625452728,48.75936502816146,.00381879009190921,2443601.996084954770,1978-04-03.4960850,94270.69604132586,258.099099360235,31.3276,12191.762092,27.1781,5.429,.00031426,.014287,.0083152,.00038107,.0011267,.053765,.06259,.017185,2.0189E-6,8.1268,49.838,TNO,"Otto Matic",1833,2013-09-10,2018-09-17,37,,,4,.12991,,,,,,,,,
3989528,"       (2013 RK124)","2013 RK124",,,N,N,0,7.55,,,,,,,,,,,,,,,,,.26273,,3,2459800.5,59800,2022-08-09.0000000,J2000,.1881738490584815,39.85503993302137,32.35536366444526,7.056352815461119,92.45857350273114,210.6600625795653,67.83490081111265,47.35471620159749,.003917231164472639,2442483.446713397501,1975-03-11.9467134,91901.64809905094,251.612999586724,31.3417,12197.249389,27.2406,5.526,.00028359,.006316,.0093851,.00017076,.0040322,.040284,.032385,.0075045,9.3117E-7,4.4421,21.846,TNO,"Otto Matic",1447,2013-09-10,2017-08-27,42,,,3,.16817,,,,,,,,,
3989519,"       (2013 RO124)","2013 RO124",,,N,N,0,7.47,,,,,,,,,,,,,,,,,.23169,,4,2459800.5,59800,2022-08-09.0000000,J2000,.07706187270692856,39.02933478395409,36.02166115499692,24.49920890042351,181.4325138228584,288.6028146611764,271.9327902895113,42.03700841291126,.004042195833201055,2481587.472562570631,2082-04-02.9725626,89060.50445233188,243.834372217199,35.12,13667.6504,31.2071,5.103,.0001703,.0065936,.0077727,.00056072,8.114E-5,.10579,.11708,.0071017,1.0243E-6,23.865,22.569,TNO,"Otto Matic",2536,2013-09-02,2020-08-12,37,,,4,.15189,,,,,,,,,
3989533,"       (2013 RX124)","2013 RX124",,,N,N,0,8.23,,,,,,,,,,,,,,,,,.43591,,3,2459800.5,59800,2022-08-09.0000000,J2000,.2465751747725388,39.81629675175019,29.99858642139212,29.44396212111443,20.67601856590545,233.7564173172344,37.01395648490122,49.63400708210827,.003922950037989191,2450365.264749368647,1996-10-08.7647494,91767.67394787603,251.246198351474,29.0693,11312.899481,25.1297,4.800,.0003919,.028503,.0069271,.00011752,.0010379,.067161,.074631,.035532,4.2125E-6,9.371,98.541,TNO,"Otto Matic",1880,2013-09-03,2018-10-27,37,,,4,.19967,,,,,,,,,
54017361,"       (2013 RT128)","2013 RT128",,,N,N,0,7.40,,,,,,,,,,,,,,,,,.13513,,3,2459800.5,59800,2022-08-09.0000000,J2000,.104733064417171,40.61067834859875,36.35739755708995,24.10235485126773,32.74959276786709,216.9912970400478,118.5433157789053,44.86395914010755,.003808410098577414,2428673.779738653728,1937-05-20.2797387,94527.63507125289,258.802560085566,35.3752,13766.966584,31.1489,5.200,.0006456,.0060596,.028248,.00067822,.00070819,.13691,.21367,.0066943,8.5239E-7,56.137,21.157,TNO,"Otto Matic",1469,2013-09-10,2017-09-18,35,,,4,.20575,,,,,,,,,
54194322,"       (2013 RV155)","2013 RV155",,,N,N,0,7.20,,,,,,,,,,,,,,,,,.36289,,1,2459800.5,59800,2022-08-09.0000000,J2000,.06671949710584539,41.3644074650463,38.60459500089713,28.19933084457746,1.44915442564427,34.53024273800311,340.3859646894088,44.12421992919546,.003704792276318325,2465094.733481312179,2037-02-05.2334813,97171.43989453402,266.04090320201,37.6452,14650.382484,33.8219,5.084,.00035885,.0094428,.0089667,.00067696,9.0125E-5,.33662,.28345,.010073,1.2686E-6,77.322,33.274,TNO,"Otto Matic",1517,2013-09-02,2017-10-28,22,,,4,.13111,,,,,,,,,
54194326,"       (2013 RZ155)","2013 RZ155",,,N,N,0,6.99,,,,,,,,,,,,,,,,,.32681,,1,2459800.5,59800,2022-08-09.0000000,J2000,.09992353106662316,40.82520622873259,36.74580746583453,28.78839460862972,186.1755403937029,356.8727898550001,202.9157728787451,44.90460499163065,.003778430976321071,2501374.430582742156,2136-06-05.9305827,95277.64361875935,260.855971577712,35.75,13912.8275,31.2887,5.013,.00030652,.012735,.023087,.001041,.00033749,.37843,.46259,.014007,1.768E-6,124.84,44.581,TNO,"Otto Matic",1838,2013-09-02,2018-09-14,13,,,5,.31744,,,,,,,,,
54194330,"       (2013 RB156)","2013 RB156",,,N,N,0,7.69,,,,,,,,,,,,,,,,,.19758,,1,2459800.5,59800,2022-08-09.0000000,J2000,.114356389992721,39.13507512751271,34.65972921383643,38.96435275807779,45.25253574376506,2.384071696119667,274.6267487791427,43.61042104118899,.004025824292041933,2481006.902720958104,2080-08-30.4027210,89422.68064496298,244.825956591274,33.6704,13103.509568,29.6736,4.370,.00055966,.038931,.045241,.00031298,.0023571,.36709,.3704,.043382,6.0072E-6,62.397,133.43,TNO,"Otto Matic",1891,2013-09-03,2018-11-07,9,,,5,.24768,,,,,,,,,
54194332,"       (2013 RE156)","2013 RE156",,,N,N,0,7.24,,,,,,,,,,,,,,,,,.40987,,1,2459800.5,59800,2022-08-09.0000000,J2000,.04769412090257705,40.90581130629014,38.95484459622993,13.41367211625799,259.1564017346461,50.12386358869451,25.72030477560583,42.85677801635034,.003767268358041169,2452973.191103699506,2003-11-29.6911037,95559.95638898041,261.628901817879,37.9561,14771.375437,33.9142,5.576,.00046419,.023812,.0075313,.00027592,.0029899,.59347,.53647,.024947,3.2894E-6,142.26,83.439,TNO,"Otto Matic",1847,2013-09-08,2018-09-29,14,,,5,.22102,,,,,,,,,
54194333,"       (2013 RF156)","2013 RF156",,,N,N,0,7.19,,,,,,,,,,,,,,,,,.41045,,1,2459800.5,59800,2022-08-09.0000000,J2000,.2516552518528797,39.6419149859319,29.66581888621676,6.593444364807445,249.3950682388798,308.0679237804724,138.0447494679474,49.61801108564704,.003948863621645609,2424842.405040412596,1926-11-22.9050404,91165.46796568712,249.597448229123,28.6696,11157.348232,24.2438,5.439,.00080068,.01384,.037131,.00013451,.011801,.15965,.29633,.017323,2.068E-6,77.166,47.743,TNO,"Otto Matic",1835,2013-09-08,2018-09-17,9,,,5,.2045,,,,,,,,,
54194331,"       (2013 RG156)","2013 RG156",,,N,N,0,7.20,,,,,,,,,,,,,,,,,.50929,,1,2459800.5,59800,2022-08-09.0000000,J2000,.1656713762180945,39.60872424982176,33.04669239311077,5.357971669791053,205.644991780092,331.0731034305913,179.6120176124928,46.17075610653275,.003953828177289921,2414373.129472329623,1898-03-24.6294723,91050.99763003748,249.284045530561,32.0535,12474.260595,27.6065,5.549,.00042074,.017944,.03122,.001082,.0083994,.28691,.39699,.020917,2.6868E-6,112.79,61.873,TNO,"Otto Matic",1835,2013-09-08,2018-09-17,9,,,5,.15196,,,,,,,,,
54194334,"       (2013 RH156)","2013 RH156",,,N,N,0,8.10,,,,,,,,,,,,,,,,,.32691,,1,2459800.5,59800,2022-08-09.0000000,J2000,.06123219486903921,39.71459261034138,37.28278093648046,8.980391522923972,185.8804220049178,125.8721469843251,53.16899051320826,42.14640428420232,.003938028963579638,2446299.078094540455,1985-08-21.5780945,91416.2905680518,250.284163088438,36.2766,14117.764422,32.2517,5.578,.00029119,.013972,.015643,.00079824,.00053869,.39563,.35572,.014828,2.0782E-6,84.923,48.243,TNO,"Otto Matic",1828,2013-09-08,2018-09-10,12,,,4,.20683,,,,,,,,,
54196370,"       (2013 RP156)","2013 RP156",,,N,N,0,7.38,,,,,,,,,,,,,,,,,.456,,2,2459800.5,59800,2022-08-09.0000000,J2000,.1112998514954116,39.22902332261773,34.86283885250034,31.36948803925124,357.5810242289459,231.5572653094231,135.0060230960136,43.59520779273512,.004011370998620491,2426144.669327035052,1930-06-17.1693270,89744.87777964288,245.708084270069,33.9421,13209.247057,29.8879,4.792,.00020815,.015476,.019039,.00087251,.00016925,.1791,.21188,.017199,2.3738E-6,36.952,53.108,TNO,"Otto Matic",2980,2013-09-08,2021-11-05,14,,,4,.22724,,,,,,,,,
54196384,"       (2013 RQ156)","2013 RQ156",,,N,N,0,7.01,,,,,,,,,,,,,,,,,.32916,,1,2459800.5,59800,2022-08-09.0000000,J2000,.1162260889267746,39.76227689351461,35.14086296335795,12.28751778722968,189.3402780363552,.740098913228027,176.5553959569801,44.38369082367127,.003930947159179493,2414886.287519506484,1899-08-19.7875195,91580.98173854437,250.735062939204,34.1427,13287.314559,29.6771,5.496,.00015192,.0064246,.01114,.00070307,.00053605,.20238,.25485,.0071713,9.5272E-7,64.717,22.196,TNO,"Otto Matic",1886,2013-09-09,2018-11-08,30,,,4,.18142,,,,,,,,,
54196372,"       (2013 RW156)","2013 RW156",,,N,N,0,7.54,,,,,,,,,,,,,,,,,.46186,,1,2459800.5,59800,2022-08-09.0000000,J2000,.08561462398485942,41.06764589117399,37.55165483025777,15.7613142984766,208.5281564753794,218.73935833777,277.1546080936881,44.58363695209021,.003745021893607459,2481921.970650872368,2083-03-03.4706509,96127.60892386228,263.183049757323,36.5806,14236.072102,32.5773,5.514,.00062197,.037499,.046594,.00051391,.0036908,.4571,.45249,.04071,5.1294E-6,91.637,131.66,TNO,"Otto Matic",1833,2013-09-10,2018-09-17,8,,,5,.20812,,,,,,,,,
54196375,"       (2013 RZ156)","2013 RZ156",,,N,N,0,7.82,,,,,,,,,,,,,,,,,.31786,,1,2459800.5,59800,2022-08-09.0000000,J2000,.06187704118447372,41.38206835969255,38.82146841150114,26.38379555877989,36.3985580402469,254.8837674539183,82.42555896082118,43.94266830788395,.003702420851912154,2437537.887980015392,1961-08-26.3879800,97233.67882775245,266.211304114312,37.9048,14751.411016,34.1152,5.169,.00064497,.016189,.020026,.00080556,.00085518,.21258,.23397,.017191,2.1726E-6,50.705,57.057,TNO,"Otto Matic",1856,2013-09-10,2018-10-10,11,,,4,.13867,,,,,,,,,
54196381,"       (2013 RB157)","2013 RB157",,,N,N,0,8.35,,,,,,,,,,,,,,,,,.49828,,1,2459800.5,59800,2022-08-09.0000000,J2000,.2302185028034575,39.89926345855964,30.71371476216934,8.704844323695772,77.00572877787751,215.2482336924442,62.7786162874954,49.08481215494994,.003910720301375137,2443747.545186171872,1978-08-27.0451862,92054.65291736978,252.031903948993,29.7012,11558.816004,25.5635,5.458,.00061523,.011946,.020148,.00032837,.0052152,.074839,.047173,.014696,1.7564E-6,5.5424,41.343,TNO,"Otto Matic",1469,2013-09-10,2017-09-18,10,,,4,.25652,,,,,,,,,
54196379,"       (2013 RC157)","2013 RC157",,,N,N,0,8.89,,,,,,,,,,,,,,,,,.31154,,1,2459800.5,59800,2022-08-09.0000000,J2000,.2581340284139177,39.62872223804406,29.39920052584154,12.80906992676505,139.3092005174687,249.7668390030436,2.0383153665181,49.85824395024657,.003950835702557677,2459284.579946630394,2021-03-11.0799466,91119.96223152094,249.472860319017,28.427,11062.93559,24.5446,5.331,.00013922,.0087479,.0013408,.00022258,.0015777,.0334,.018732,.011006,1.3082E-6,4.7499,30.172,TNO,"Otto Matic",1884,2013-09-10,2018-11-07,17,,,4,.29501,,,,,,,,,
