packed_designation,vtx,vty,vtz
K15VG5E,-0.8627696610868153,0.5054789275451047,0.010934610920954858
K15VG5F,-0.8832461923899044,0.2884992438393724,-0.3696543654995118
K15VG5G,-0.838611128248222,0.5181986767693976,-0.1679330431234103
K15VG5H,-0.8183519792600452,0.5238741137208222,0.23633863631321433
K15VG5J,-0.8727974471963972,0.4768794322555567,0.10397414707065518
K15VG5K,-0.9183353047987164,0.3954398764218707,-0.01695795081088898
K15VG5L,-0.8793761409341465,0.3216553470165474,-0.3510490571009025
K15VG5M,-0.8676474549528974,0.4821971784783156,0.12113535809709364
K15VG5N,-0.9416598452131859,0.3309425801002986,0.061267810387153177
K15VG5O,-0.8804737662117441,0.4412824817554125,0.17330815995991378
K15VG5P,-0.9145611656516177,0.327041906168843,-0.23795265472653196
K15VG5Q,-0.8861437934612306,0.35165058034830915,-0.30181293320670877
K15VG5R,-0.8290134778391463,0.5141086951955542,0.2200656790264397
K15VG5S,-0.7972064870861096,0.6033563736994247,0.020564611936629833
K15VG5T,-0.8806205537739266,0.42696867192668314,-0.20543902614660983
K15VG5U,-0.8660653376933015,0.4928027130917847,0.0841208464981419
K15VI4Z,-0.8914755946772561,0.4451609085135307,0.08427947333865146
K15VK2O,-0.8069640252705773,0.5902484734915419,0.020391210361613274
K16S55Y,-0.6028406579351029,0.7959361204343478,0.05539705162093041
K16S57F,-0.5052801966313066,0.8519259050501123,0.1375288158778923
K16T94S,-0.7128057196541233,0.6573842866919921,-0.244446120114082
K17O69F,0.7431871901781707,0.6689368443564154,-0.014010660853656098
K17Y03K,-0.8250628887119267,-0.5650364578845516,-0.0022429738318426075
K20Q83H,0.5885409356573181,0.7120504528912672,0.38288865168995223
